Date,Open,High,Low,Close,Adj Close,Volume
2015-05-04,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-05-05,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-05-06,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-05-07,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-05-08,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-05-11,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-05-12,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-05-13,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-05-14,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-05-15,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-05-18,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-05-19,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-05-20,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-05-21,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-05-22,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-05-25,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-05-26,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-05-27,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-05-28,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-05-29,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-06-01,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-06-02,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-06-03,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-06-05,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-06-08,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-06-09,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-06-10,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-06-11,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-06-12,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-06-15,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-06-16,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-06-17,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-06-18,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-06-19,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-06-22,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-06-23,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-06-24,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-06-25,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-06-26,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-06-29,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-06-30,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-07-01,20.010000,20.010000,20.010000,20.010000,19.289434,0
2015-07-02,null,null,null,null,null,null
2015-07-03,null,null,null,null,null,null
2015-07-06,null,null,null,null,null,null
2015-07-07,null,null,null,null,null,null
2015-07-08,null,null,null,null,null,null
2015-07-10,null,null,null,null,null,null
2015-07-13,null,null,null,null,null,null
