Date,Open,High,Low,Close,Adj Close,Volume
2019-05-20,32.580002,34.220001,32.580002,33.910000,33.910000,2579900
2019-05-21,34.299999,35.099998,33.990002,34.599998,34.599998,3189800
2019-05-22,35.000000,35.049999,33.250000,33.299999,33.299999,1688600
2019-05-23,33.189999,33.189999,31.500000,31.500000,31.500000,3279000
2019-05-24,32.000000,32.099998,30.320000,30.430000,30.430000,3568900
2019-05-27,30.990000,31.110001,30.120001,30.450001,30.450001,1940700
2019-05-28,30.680000,32.799999,30.680000,32.450001,32.450001,4889400
2019-05-29,32.540001,33.799999,32.020000,32.230000,32.230000,3639900
2019-05-30,32.500000,33.700001,31.790001,32.419998,32.419998,3017500
2019-05-31,32.349998,32.610001,31.200001,31.400000,31.400000,2997200
2019-06-03,31.750000,32.369999,30.260000,30.700001,30.700001,2950400
2019-06-04,31.030001,31.440001,30.250000,30.500000,30.500000,2040900
2019-06-05,30.719999,31.180000,29.799999,29.980000,29.980000,2579800
2019-06-06,30.280001,31.120001,29.520000,30.830000,30.830000,2687400
2019-06-07,31.260000,31.440001,30.190001,31.070000,31.070000,3349900
2019-06-10,31.000000,32.070000,30.760000,31.910000,31.910000,3166700
2019-06-11,32.290001,33.610001,32.230000,33.299999,33.299999,2679000
2019-06-12,33.509998,33.549999,31.610001,31.809999,31.809999,3071800
2019-06-13,32.099998,32.950001,31.900000,32.290001,32.290001,1869400
2019-06-14,32.290001,32.459999,31.000000,31.150000,31.150000,2263800
2019-06-17,31.360001,32.509998,31.080000,31.430000,31.430000,2905800
2019-06-18,32.049999,33.230000,31.900000,33.230000,33.230000,2928300
2019-06-19,33.290001,34.150002,32.200001,34.150002,34.150002,3145700
