Date,Open,High,Low,Close,Adj Close,Volume
2019-05-20,13.700000,13.840000,13.580000,13.780000,13.780000,8090600
2019-05-21,13.950000,14.340000,13.750000,14.290000,14.290000,10786000
2019-05-22,14.400000,14.540000,14.140000,14.290000,14.290000,11755500
2019-05-23,14.180000,14.250000,13.900000,13.950000,13.950000,9433200
2019-05-24,14.130000,14.200000,13.770000,13.850000,13.850000,7046400
2019-05-27,13.980000,14.020000,13.750000,13.820000,13.820000,4683400
2019-05-28,13.870000,14.150000,13.750000,14.140000,14.140000,11269000
2019-05-29,13.990000,14.170000,13.830000,14.050000,14.050000,11339700
2019-05-30,14.050000,14.190000,13.910000,13.950000,13.950000,6487400
2019-05-31,13.920000,13.950000,13.750000,13.870000,13.870000,8576300
2019-06-03,13.950000,13.960000,13.730000,13.940000,13.940000,8020700
2019-06-04,14.030000,14.040000,13.760000,13.860000,13.860000,9623800
2019-06-05,13.900000,13.940000,13.630000,13.710000,13.710000,7453000
2019-06-06,13.780000,13.790000,13.550000,13.650000,13.650000,7500000
2019-06-07,13.720000,13.940000,13.650000,13.900000,13.900000,6502300
2019-06-10,13.840000,14.170000,13.790000,14.150000,14.150000,8083300
2019-06-11,14.250000,14.780000,14.250000,14.570000,14.570000,15449700
2019-06-12,14.660000,14.790000,14.380000,14.460000,14.460000,8670700
2019-06-13,14.590000,14.750000,14.550000,14.650000,14.650000,9310300
2019-06-14,14.610000,14.610000,14.210000,14.350000,14.350000,7798300
2019-06-17,14.370000,14.430000,14.150000,14.210000,14.210000,8016500
2019-06-18,14.360000,14.740000,14.320000,14.740000,14.740000,11298600
2019-06-19,14.780000,14.980000,14.650000,14.960000,14.960000,9556500
