Date,Open,High,Low,Close,Adj Close,Volume
2019-05-20,20.490000,21.110001,20.090000,20.850000,20.850000,3543500
2019-05-21,21.100000,22.559999,20.920000,22.299999,22.299999,4794900
2019-05-22,22.750000,23.840000,22.520000,23.549999,23.549999,8361000
2019-05-23,23.059999,24.600000,22.770000,23.639999,23.639999,6070300
2019-05-24,24.200001,24.930000,24.000000,24.860001,24.860001,8055000
2019-05-27,25.250000,25.799999,25.170000,25.500000,25.500000,3475100
2019-05-28,25.500000,26.490000,24.750000,26.490000,26.490000,6045400
2019-05-29,26.330000,27.150000,25.930000,26.490000,26.490000,5790700
2019-05-30,26.530001,27.270000,26.360001,27.090000,27.090000,4564400
2019-05-31,26.690001,27.510000,26.660000,26.980000,26.980000,3971900
2019-06-03,27.110001,28.120001,27.110001,27.309999,27.309999,4375800
2019-06-04,27.809999,28.360001,27.620001,28.110001,28.110001,4236500
2019-06-05,28.559999,29.080000,27.940001,28.270000,28.270000,4329600
2019-06-06,28.700001,29.250000,27.870001,29.250000,29.250000,3841500
2019-06-07,29.650000,30.250000,29.059999,29.980000,29.980000,4250400
2019-06-10,30.200001,31.000000,30.040001,30.870001,30.870001,3840700
2019-06-11,31.200001,31.480000,29.850000,30.950001,30.950001,5566200
2019-06-12,30.799999,30.920000,30.209999,30.670000,30.670000,2683000
2019-06-13,30.590000,31.389999,30.520000,30.809999,30.809999,3312500
2019-06-14,30.780001,31.170000,30.200001,30.320000,30.320000,2841600
2019-06-17,30.510000,31.370001,30.360001,31.000000,31.000000,3042900
2019-06-18,31.450001,31.959999,31.270000,31.950001,31.950001,3296300
2019-06-19,31.740000,33.040001,30.840000,32.820000,32.820000,5587000
