Date,Open,High,Low,Close,Adj Close,Volume
2019-05-20,31.700001,32.380001,31.389999,32.320000,32.306149,24166700
2019-05-21,32.400002,33.590000,32.360001,33.570000,33.555614,23455000
2019-05-22,33.700001,33.799999,32.970001,33.599998,33.585598,13175500
2019-05-23,33.389999,33.720001,33.130001,33.529999,33.515629,15793700
2019-05-24,33.799999,33.849998,33.009998,33.029999,33.015842,11538100
2019-05-27,33.330002,33.580002,33.029999,33.150002,33.135796,10607500
2019-05-28,33.279999,34.080002,33.119999,34.080002,34.065395,32564800
2019-05-29,33.849998,34.889999,33.849998,34.720001,34.705120,28132700
2019-05-30,34.810001,35.220001,34.680000,35.080002,35.064968,15947600
2019-05-31,34.889999,35.400002,34.750000,35.000000,34.985001,18216700
2019-06-03,35.200001,35.320000,34.730000,35.080002,35.080002,18939200
2019-06-04,35.200001,35.299999,34.759998,35.020000,35.020000,16554600
2019-06-05,35.090000,35.160000,34.270000,34.340000,34.340000,12193600
2019-06-06,34.689999,34.889999,34.380001,34.700001,34.700001,11449900
2019-06-07,34.779999,35.279999,34.669998,35.070000,35.070000,13355900
2019-06-10,34.849998,34.869999,34.110001,34.630001,34.630001,18283400
2019-06-11,34.849998,34.980000,34.240002,34.799999,34.799999,29136500
2019-06-12,34.799999,35.119999,34.470001,34.599998,34.599998,17637000
2019-06-13,34.549999,34.580002,33.709999,33.980000,33.980000,36877200
2019-06-14,33.900002,34.070000,33.480000,33.990002,33.990002,18775100
2019-06-17,33.900002,34.320000,33.810001,33.950001,33.950001,15638100
2019-06-18,34.349998,34.830002,34.180000,34.830002,34.830002,22791000
2019-06-19,34.639999,35.490002,34.470001,35.380001,35.380001,23192500
